FEN,Move,WhiteElo,BlackElo
1r1qk1nr/8/3p1ppB/pNnPp2p/P1Q1P2P/5N2/1P3PP1/R3K2R b KQk - 0 18,c1h6,963,1029
1r1qk2r/8/3p1ppn/pNnPp2p/P1Q1P2P/5N2/1P3PP1/R3K2R w KQk - 0 19,g8h6,963,1029
1r1qk2r/N7/3p1ppn/p1nPp2p/P1Q1P2P/5N2/1P3PP1/R3K2R b KQk - 1 19,b5a7,963,1029
3qk2r/Nr6/3p1ppn/p1nPp2p/P1Q1P2P/5N2/1P3PP1/R3K2R w KQk - 2 20,b8b7,963,1029
3qk2r/1r6/2Np1ppn/p1nPp2p/P1Q1P2P/5N2/1P3PP1/R3K2R b KQk - 3 20,a7c6,963,1029
4k2r/1rq5/2Np1ppn/p1nPp2p/P1Q1P2P/5N2/1P3PP1/R3K2R w KQk - 4 21,d8c7,963,1029
4k2r/1rq5/2Np1ppn/p1nPp2p/P1Q1P2P/5N2/1P3PP1/1R2K2R b Kk - 5 21,a1b1,963,1029
4k2r/1rq5/2Np1pp1/p1nPp2p/P1Q1P1nP/5N2/1P3PP1/1R2K2R w Kk - 6 22,h6g4,963,1029
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4,905,893
rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,905,893
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,g1f3,905,893
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,b8c6,905,893
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3,b1c3,905,893
r1b1kbnr/pppp1ppp/2n2q2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 4 4,d8f6,905,893
r1b1kbnr/pppp1ppp/2n2q2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 5 4,f1c4,905,893
r1b1kbnr/pppp1ppp/5q2/4p3/2BnP3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 6 5,c6d4,905,893
r1b1kbnr/pppp1ppp/5q2/4p3/2BNP3/2N5/PPPP1PPP/R1BQK2R b KQkq - 0 5,f3d4,905,893
r1b1kbnr/pppp1ppp/5q2/8/2BpP3/2N5/PPPP1PPP/R1BQK2R w KQkq - 0 6,e5d4,905,893
r1b1kbnr/pppp1ppp/5q2/3N4/2BpP3/8/PPPP1PPP/R1BQK2R b KQkq - 1 6,c3d5,905,893
r1b1kbnr/pppp1ppp/2q5/3N4/2BpP3/8/PPPP1PPP/R1BQK2R w KQkq - 2 7,f6c6,905,893
r1b1kbnr/pppp1ppp/2q5/3N4/2BpP3/3P4/PPP2PPP/R1BQK2R b KQkq - 0 7,d2d3,905,893
r1b1kb1r/ppppnppp/2q5/3N4/2BpP3/3P4/PPP2PPP/R1BQK2R w KQkq - 1 8,g8e7,905,893
r1b1kb1r/ppppnppp/2q5/3N3Q/2BpP3/3P4/PPP2PPP/R1B1K2R b KQkq - 2 8,d1h5,905,893
r1b1kb1r/ppppnp1p/2q3p1/3N3Q/2BpP3/3P4/PPP2PPP/R1B1K2R w KQkq - 0 9,g7g6,905,893
r1b1kb1r/ppppnp1p/2q3p1/3NQ3/2BpP3/3P4/PPP2PPP/R1B1K2R b KQkq - 1 9,h5e5,905,893
r1b1kbr1/ppppnp1p/2q3p1/3NQ3/2BpP3/3P4/PPP2PPP/R1B1K2R w KQq - 2 10,h8g8,905,893
r1b1kbr1/ppNpnp1p/2q3p1/4Q3/2BpP3/3P4/PPP2PPP/R1B1K2R b KQq - 0 10,d5c7,905,893
r1bk1br1/ppNpnp1p/2q3p1/4Q3/2BpP3/3P4/PPP2PPP/R1B1K2R w KQ - 1 11,e8d8,905,893
N1bk1br1/pp1pnp1p/2q3p1/4Q3/2BpP3/3P4/PPP2PPP/R1B1K2R b KQ - 0 11,c7a8,905,893
N1bk2r1/pp1pnpbp/2q3p1/4Q3/2BpP3/3P4/PPP2PPP/R1B1K2R w KQ - 1 12,f8g7,905,893
N1bk2r1/pp1pnpbp/2q3p1/6Q1/2BpP3/3P4/PPP2PPP/R1B1K2R b KQ - 2 12,e5g5,905,893
N1bk2r1/pp1pnpb1/2q3pp/6Q1/2BpP3/3P4/PPP2PPP/R1B1K2R w KQ - 0 13,h7h6,905,893
N1bk2r1/pp1pnpb1/2q3pp/8/2BpP3/3P2Q1/PPP2PPP/R1B1K2R b KQ - 1 13,g5g3,905,893
N1bk2r1/pp2npb1/2q3pp/3p4/2BpP3/3P2Q1/PPP2PPP/R1B1K2R w KQ - 0 14,d7d5,905,893
N1bk2r1/pp2npb1/2q3pp/1B1p4/3pP3/3P2Q1/PPP2PPP/R1B1K2R b KQ - 1 14,c4b5,905,893
N1bk2r1/pp2npb1/6pp/1q1p4/3pP3/3P2Q1/PPP2PPP/R1B1K2R w KQ - 0 15,c6b5,905,893
N1bk2r1/ppQ1npb1/6pp/1q1p4/3pP3/3P4/PPP2PPP/R1B1K2R b KQ - 1 15,g3c7,905,893
N1b1k1r1/ppQ1npb1/6pp/1q1p4/3pP3/3P4/PPP2PPP/R1B1K2R w KQ - 2 16,d8e8,905,893
N1Q1k1r1/pp2npb1/6pp/1q1p4/3pP3/3P4/PPP2PPP/R1B1K2R b KQ - 0 16,c7c8,905,893
N1n1k1r1/pp3pb1/6pp/1q1p4/3pP3/3P4/PPP2PPP/R1B1K2R w KQ - 0 17,e7c8,905,893
N1n1k1r1/pp3pb1/6pp/1q1p4/P2pP3/3P4/1PP2PPP/R1B1K2R b KQ - 0 17,a2a4,905,893
N1n1k1r1/pp1q1pb1/6pp/3p4/P2pP3/3P4/1PP2PPP/R1B1K2R w KQ - 1 18,b5d7,905,893
N1n1k1r1/pp1q1pb1/6pp/3p4/P2pPB2/3P4/1PP2PPP/R3K2R b KQ - 2 18,c1f4,905,893
N1n1k1r1/pp1q1pb1/7p/3p2p1/P2pPB2/3P4/1PP2PPP/R3K2R w KQ - 0 19,g6g5,905,893
2n1k1r1/ppNq1pb1/7p/3p2p1/P2pPB2/3P4/1PP2PPP/R3K2R b KQ - 1 19,a8c7,905,893
2n2kr1/ppNq1pb1/7p/3p2p1/P2pPB2/3P4/1PP2PPP/R3K2R w KQ - 2 20,e8f8,905,893
2n2kr1/pp1q1pb1/7p/3N2p1/P2pPB2/3P4/1PP2PPP/R3K2R b KQ - 0 20,c7d5,905,893
2n2kr1/pp1q1pb1/7p/3N4/P2pPp2/3P4/1PP2PPP/R3K2R w KQ - 0 21,g5f4,905,893
2n2kr1/pp1q1pb1/7p/8/P2pPN2/3P4/1PP2PPP/R3K2R b KQ - 0 21,d5f4,905,893
2n2kr1/pp1q1p2/5b1p/8/P2pPN2/3P4/1PP2PPP/R3K2R w KQ - 1 22,g7f6,905,893
2n2kr1/pp1q1p2/5b1p/3N4/P2pP3/3P4/1PP2PPP/R3K2R b KQ - 2 22,f4d5,905,893
2n2kr1/pp1q1p2/7p/3N4/P2pP2b/3P4/1PP2PPP/R3K2R w KQ - 3 23,f6h4,905,893
2n2kr1/pp1q1p2/7p/3N4/P2pP2b/3P2P1/1PP2P1P/R3K2R b KQ - 0 23,g2g3,905,893
2n2kr1/pp1q1p2/7p/3N2b1/P2pP3/3P2P1/1PP2P1P/R3K2R w KQ - 1 24,h4g5,905,893
2n2kr1/pp1q1p2/7p/3N2b1/P2pPP2/3P2P1/1PP4P/R3K2R b KQ - 0 24,f2f4,905,893
2nb1kr1/pp1q1p2/7p/3N4/P2pPP2/3P2P1/1PP4P/R3K2R w KQ - 1 25,g5d8,905,893
2nb1kr1/pp1q1p2/7p/3NP3/P2p1P2/3P2P1/1PP4P/R3K2R b KQ - 0 25,e4e5,905,893
2n2kr1/pp1q1p2/7p/b2NP3/P2p1P2/3P2P1/1PP4P/R3K2R w KQ - 1 26,d8a5,905,893
2n2kr1/pp1q1p2/7p/b2NP3/P2p1P2/2PP2P1/1P5P/R3K2R b KQ - 0 26,c2c3,905,893
2n2kr1/pp1q1p2/7p/b2NP3/P4P2/2pP2P1/1P5P/R3K2R w KQ - 0 27,d4c3,905,893
2n2kr1/pp1q1p2/7p/b2NP3/P4P2/2PP2P1/7P/R3K2R b KQ - 0 27,b2c3,905,893
2n2kr1/pp3p2/7p/b2NP3/P4Pq1/2PP2P1/7P/R3K2R w KQ - 1 28,d7g4,905,893
2n2kr1/pp3p2/5N1p/b3P3/P4Pq1/2PP2P1/7P/R3K2R b KQ - 2 28,d5f6,905,893
2n2kr1/pp3p2/5N1p/b3P3/P4P2/2PP1qP1/7P/R3K2R w KQ - 3 29,g4f3,905,893
2n2kN1/pp3p2/7p/b3P3/P4P2/2PP1qP1/7P/R3K2R b KQ - 0 29,f6g8,905,893
2n2kN1/pp3p2/7p/4P3/P4P2/2bP1qP1/7P/R3K2R w KQ - 0 30,a5c3,905,893
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,g1f3,701,797
rnbqkbnr/pppp1ppp/8/4p3/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,e7e5,701,797
rnbqkbnr/pppp1ppp/8/4N3/8/8/PPPPPPPP/RNBQKB1R b KQkq - 0 2,f3e5,701,797
rnb1kbnr/ppppqppp/8/4N3/8/8/PPPPPPPP/RNBQKB1R w KQkq - 1 3,d8e7,701,797
rnb1kbnr/ppppqppp/8/4N3/3P4/8/PPP1PPPP/RNBQKB1R b KQkq - 0 3,d2d4,701,797
rnb1kbnr/ppp1qppp/3p4/4N3/3P4/8/PPP1PPPP/RNBQKB1R w KQkq - 0 4,d7d6,701,797
rnb1kbnr/ppp1qppp/3p4/8/3P4/3N4/PPP1PPPP/RNBQKB1R b KQkq - 1 4,e5d3,701,797
r1b1kbnr/ppp1qppp/2np4/8/3P4/3N4/PPP1PPPP/RNBQKB1R w KQkq - 2 5,b8c6,701,797
r1b1kbnr/ppp1qppp/2np4/3P4/8/3N4/PPP1PPPP/RNBQKB1R b KQkq - 0 5,d4d5,701,797
r1b1kbnr/ppp1qppp/3p4/3Pn3/8/3N4/PPP1PPPP/RNBQKB1R w KQkq - 1 6,c6e5,701,797
r1b1kbnr/ppp1qppp/3p4/3Pn3/5N2/8/PPP1PPPP/RNBQKB1R b KQkq - 2 6,d3f4,701,797
r1b1kbnr/ppp1qppp/3p4/3P4/5Nn1/8/PPP1PPPP/RNBQKB1R w KQkq - 3 7,e5g4,701,797
r1b1kbnr/ppp1qppp/3p4/3P4/5Nn1/5P2/PPP1P1PP/RNBQKB1R b KQkq - 0 7,f2f3,701,797
r1b1kbnr/ppp2ppp/3p4/3P4/5Nnq/5P2/PPP1P1PP/RNBQKB1R w KQkq - 1 8,e7h4,701,797
r1b1kbnr/ppp2ppp/3p4/3P4/5Nnq/5PP1/PPP1P2P/RNBQKB1R b KQkq - 0 8,g2g3,701,797
r1b1kbnr/ppp2ppp/3p4/3P2q1/5Nn1/5PP1/PPP1P2P/RNBQKB1R w KQkq - 1 9,h4g5,701,797
r1b1kbnr/ppp2ppp/3p4/3P2q1/5NP1/6P1/PPP1P2P/RNBQKB1R b KQkq - 0 9,f3g4,701,797
r1b1kbnr/ppp2ppp/3p4/3P4/5Nq1/6P1/PPP1P2P/RNBQKB1R w KQkq - 0 10,g5g4,701,797
r1b1kbnr/ppp2ppp/3p4/3P4/6q1/6P1/PPP1P1NP/RNBQKB1R b KQkq - 1 10,f4g2,701,797
r1b1kb1r/ppp2ppp/3p1n2/3P4/6q1/6P1/PPP1P1NP/RNBQKB1R w KQkq - 2 11,g8f6,701,797
r1b1kb1r/ppp2ppp/3p1n2/3P4/6q1/4N1P1/PPP1P2P/RNBQKB1R b KQkq - 3 11,g2e3,701,797
r1b1kb1r/ppp2ppp/3p4/3P4/4n1q1/4N1P1/PPP1P2P/RNBQKB1R w KQkq - 4 12,f6e4,701,797
r1b1kb1r/ppp2ppp/3p4/3P4/4n1q1/N3N1P1/PPP1P2P/R1BQKB1R b KQkq - 5 12,b1a3,701,797
r1b1kb1r/ppp2ppp/3p2q1/3P4/4n3/N3N1P1/PPP1P2P/R1BQKB1R w KQkq - 6 13,g4g6,701,797
r1b1kb1r/ppp2ppp/3p2q1/3P4/4n3/N2QN1P1/PPP1P2P/R1B1KB1R b KQkq - 7 13,d1d3,701,797
r3kb1r/ppp2ppp/3p2q1/3P1b2/4n3/N2QN1P1/PPP1P2P/R1B1KB1R w KQkq - 8 14,c8f5,701,797
r3kb1r/ppp2ppp/3p2q1/3P1b2/3Qn3/N3N1P1/PPP1P2P/R1B1KB1R b KQkq - 9 14,d3d4,701,797
r3kb1r/ppp2ppp/3p1q2/3P1b2/3Qn3/N3N1P1/PPP1P2P/R1B1KB1R w KQkq - 10 15,g6f6,701,797
r3kb1r/ppp2ppp/3p1Q2/3P1b2/4n3/N3N1P1/PPP1P2P/R1B1KB1R b KQkq - 0 15,d4f6,701,797
r3kb1r/ppp2p1p/3p1p2/3P1b2/4n3/N3N1P1/PPP1P2P/R1B1KB1R w KQkq - 0 16,g7f6,701,797
r3kb1r/ppp2p1p/3p1p2/3P1b2/4n3/NP2N1P1/P1P1P2P/R1B1KB1R b KQkq - 0 16,b2b3,701,797
2kr1b1r/ppp2p1p/3p1p2/3P1b2/4n3/NP2N1P1/P1P1P2P/R1B1KB1R w KQ - 1 17,e8c8,701,797
2kr1b1r/ppp2p1p/3p1p2/3P1b2/4n3/NP2N1P1/PBP1P2P/R3KB1R b KQ - 2 17,c1b2,701,797
2kr3r/ppp2p1p/3p1p1b/3P1b2/4n3/NP2N1P1/PBP1P2P/R3KB1R w KQ - 3 18,f8h6,701,797
2kr3r/ppp2p1p/3p1p1b/3P1N2/4n3/NP4P1/PBP1P2P/R3KB1R b KQ - 0 18,e3f5,701,797
2kr3r/ppp2p1p/3p1p2/3P1N2/4n3/NP4P1/PBPbP2P/R3KB1R w KQ - 1 19,h6d2,701,797
2kr3r/ppp2p1p/3p1p2/3P1N2/4n3/NP4P1/PBPbP2P/R2K1B1R b - - 2 19,e1d1,701,797
2kr3r/ppp2p1p/3p1p2/3P1Nb1/4n3/NP4P1/PBP1P2P/R2K1B1R w - - 3 20,d2g5,701,797
rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,b1c3,848,878
r1bqkbnr/pppppppp/2n5/8/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 2 2,b8c6,848,878
r1bqkbnr/pppppppp/2n5/8/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 0 2,e2e4,848,878
r1bqkb1r/pppppppp/2n2n2/8/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 1 3,g8f6,848,878
r1bqkb1r/pppppppp/2n2n2/8/2B1P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 2 3,f1c4,848,878
r1bqkb1r/ppp1pppp/2n2n2/3p4/2B1P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 0 4,d7d5,848,878
r1bqkb1r/ppp1pppp/2n2n2/3P4/2B5/2N5/PPPP1PPP/R1BQK1NR b KQkq - 0 4,e4d5,848,878
r2qkb1r/ppp1pppp/2n2n2/3P4/2B3b1/2N5/PPPP1PPP/R1BQK1NR w KQkq - 1 5,c8g4,848,878
r2qkb1r/ppp1pppp/2n2n2/3P4/2B3b1/2N2P2/PPPP2PP/R1BQK1NR b KQkq - 0 5,f2f3,848,878
r2qkb1r/ppp2ppp/2n1pn2/3P4/2B3b1/2N2P2/PPPP2PP/R1BQK1NR w KQkq - 0 6,e7e6,848,878
r2qkb1r/ppp2ppp/2P1pn2/8/2B3b1/2N2P2/PPPP2PP/R1BQK1NR b KQkq - 0 6,d5c6,848,878
r2qkb1r/ppp2ppp/2P1pn2/5b2/2B5/2N2P2/PPPP2PP/R1BQK1NR w KQkq - 1 7,g4f5,848,878
r2qkb1r/ppp2ppp/2P1pn2/5b2/2B5/2NP1P2/PPP3PP/R1BQK1NR b KQkq - 0 7,d2d3,848,878
r2qk2r/ppp2ppp/2P1pn2/5b2/1bB5/2NP1P2/PPP3PP/R1BQK1NR w KQkq - 1 8,f8b4,848,878
r2qk2r/pPp2ppp/4pn2/5b2/1bB5/2NP1P2/PPP3PP/R1BQK1NR b KQkq - 0 8,c6b7,848,878
r2q1rk1/pPp2ppp/4pn2/5b2/1bB5/2NP1P2/PPP3PP/R1BQK1NR w KQ - 1 9,e8g8,848,878
Q2q1rk1/p1p2ppp/4pn2/5b2/1bB5/2NP1P2/PPP3PP/R1BQK1NR b KQ - 0 9,b7a8q,848,878
q4rk1/p1p2ppp/4pn2/5b2/1bB5/2NP1P2/PPP3PP/R1BQK1NR w KQ - 0 10,d8a8,848,878
q4rk1/p1p2ppp/4pn2/5b2/1bB2B2/2NP1P2/PPP3PP/R2QK1NR b KQ - 1 10,c1f4,848,878
q4rk1/p1p2ppp/4pn2/5b2/2B2B2/2bP1P2/PPP3PP/R2QK1NR w KQ - 0 11,b4c3,848,878
q4rk1/p1p2ppp/4pn2/5b2/2B2B2/2PP1P2/P1P3PP/R2QK1NR b KQ - 0 11,b2c3,848,878
q2r2k1/p1p2ppp/4pn2/5b2/2B2B2/2PP1P2/P1P3PP/R2QK1NR w KQ - 1 12,f8d8,848,878
q2r2k1/p1p2ppp/4pn2/5b2/2B2B2/2PP1P2/P1P1Q1PP/R3K1NR b KQ - 2 12,d1e2,848,878
q2r2k1/p1p2ppp/4p3/3n1b2/2B2B2/2PP1P2/P1P1Q1PP/R3K1NR w KQ - 3 13,f6d5,848,878
q2r2k1/p1p2ppp/4p3/3n1b2/2B2B2/2PP1P2/P1P1Q1PP/2KR2NR b - - 4 13,e1c1,848,878
q2r2k1/p1p2ppp/4p3/5b2/2B2B2/2nP1P2/P1P1Q1PP/2KR2NR w - - 0 14,d5c3,848,878
q2r2k1/p1p2ppp/4p3/5b2/2B2B2/2nP1P2/P1P1Q1PP/2K2RNR b - - 1 14,d1f1,848,878
q2r2k1/p1p2ppp/4p3/5b2/2B2B2/3P1P2/P1P1n1PP/2K2RNR w - - 0 15,c3e2,848,878
q2r2k1/p1p2ppp/4p3/5b2/2B2B2/3P1P2/P1P1N1PP/2K2R1R b - - 0 15,g1e2,848,878
q2r2k1/2p2ppp/4p3/p4b2/2B2B2/3P1P2/P1P1N1PP/2K2R1R w - - 0 16,a7a5,848,878
q2r2k1/2B2ppp/4p3/p4b2/2B5/3P1P2/P1P1N1PP/2K2R1R b - - 0 16,f4c7,848,878
q1r3k1/2B2ppp/4p3/p4b2/2B5/3P1P2/P1P1N1PP/2K2R1R w - - 1 17,d8c8,848,878
q1r3k1/5ppp/4p3/p3Bb2/2B5/3P1P2/P1P1N1PP/2K2R1R b - - 2 17,c7e5,848,878
2r3k1/5ppp/2q1p3/p3Bb2/2B5/3P1P2/P1P1N1PP/2K2R1R w - - 3 18,a8c6,848,878
2r3k1/5ppp/2q1p3/p3Bb2/2BN4/3P1P2/P1P3PP/2K2R1R b - - 4 18,e2d4,848,878
2r3k1/5ppp/4p3/p3Bb2/q1BN4/3P1P2/P1P3PP/2K2R1R w - - 5 19,c6a4,848,878
2r3k1/5ppp/4p3/p3Bb2/q1BN4/3P1P2/P1P3PP/2K1R2R b - - 6 19,f1e1,848,878
2r3k1/5ppp/4p1b1/p3B3/q1BN4/3P1P2/P1P3PP/2K1R2R w - - 7 20,f5g6,848,878
2r3k1/5ppp/4p1b1/p3B3/q2N4/1B1P1P2/P1P3PP/2K1R2R b - - 8 20,c4b3,848,878
2r3k1/5ppp/4p1b1/p3B3/3N4/qB1P1P2/P1P3PP/2K1R2R w - - 9 21,a4a3,848,878
2r3k1/5ppp/4p1b1/p3B3/3N4/qB1P1P2/P1PK2PP/4R2R b - - 10 21,c1d2,848,878
2r3k1/5ppp/4p1b1/p3B3/1q1N4/1B1P1P2/P1PK2PP/4R2R w - - 11 22,a3b4,848,878
2r3k1/5ppp/4p1b1/p3B3/1q1N4/1B1P1P2/P1P1K1PP/4R2R b - - 12 22,d2e2,848,878
2r3k1/5ppp/4p1b1/4B3/pq1N4/1B1P1P2/P1P1K1PP/4R2R w - - 0 23,a5a4,848,878
2r3k1/5ppp/4B1b1/4B3/pq1N4/3P1P2/P1P1K1PP/4R2R b - - 0 23,b3e6,848,878
2r3k1/6pp/4p1b1/4B3/pq1N4/3P1P2/P1P1K1PP/4R2R w - - 0 24,f7e6,848,878
2r3k1/6pp/4N1b1/4B3/pq6/3P1P2/P1P1K1PP/4R2R b - - 0 24,d4e6,848,878
6k1/6pp/4N1b1/4B3/pq6/3P1P2/P1r1K1PP/4R2R w - - 0 25,c8c2,848,878
6k1/6pp/4N1b1/4B3/pq6/3P1P2/P1r3PP/3KR2R b - - 1 25,e2d1,848,878
6k1/6pp/4N1b1/4B3/p7/3P1P2/P1rq2PP/3KR2R w - - 2 26,b4d2,848,878
rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e3,973,931
rnbqkbnr/pppp1ppp/8/4p3/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5,973,931
rnbqkbnr/pppp1ppp/8/4p3/8/4PN2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,g1f3,973,931
rnbqkbnr/pppp1ppp/8/8/4p3/4PN2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,e5e4,973,931
rnbqkbnr/pppp1ppp/8/8/3Np3/4P3/PPPP1PPP/RNBQKB1R b KQkq - 1 3,f3d4,973,931
rnbqkbnr/ppp2ppp/8/3p4/3Np3/4P3/PPPP1PPP/RNBQKB1R w KQkq - 0 4,d7d5,973,931
rnbqkbnr/ppp2ppp/8/1B1p4/3Np3/4P3/PPPP1PPP/RNBQK2R b KQkq - 1 4,f1b5,973,931
rn1qkbnr/pppb1ppp/8/1B1p4/3Np3/4P3/PPPP1PPP/RNBQK2R w KQkq - 2 5,c8d7,973,931
rn1qkbnr/pppb1ppp/8/1B1p3Q/3Np3/4P3/PPPP1PPP/RNB1K2R b KQkq - 3 5,d1h5,973,931
rn1qkbnr/ppp2ppp/8/1b1p3Q/3Np3/4P3/PPPP1PPP/RNB1K2R w KQkq - 0 6,d7b5,973,931
rn1qkbnr/ppp2ppp/8/1N1p3Q/4p3/4P3/PPPP1PPP/RNB1K2R b KQkq - 0 6,d4b5,973,931
r2qkbnr/ppp2ppp/2n5/1N1p3Q/4p3/4P3/PPPP1PPP/RNB1K2R w KQkq - 1 7,b8c6,973,931
r2qkbnr/ppp2ppp/2n5/1N1p3Q/4p3/2N1P3/PPPP1PPP/R1B1K2R b KQkq - 2 7,b1c3,973,931
r2qkb1r/ppp2ppp/2n2n2/1N1p3Q/4p3/2N1P3/PPPP1PPP/R1B1K2R w KQkq - 3 8,g8f6,973,931
r2qkb1r/ppp2ppp/2n2n2/1N1p2Q1/4p3/2N1P3/PPPP1PPP/R1B1K2R b KQkq - 4 8,h5g5,973,931
r2qk2r/ppp1bppp/2n2n2/1N1p2Q1/4p3/2N1P3/PPPP1PPP/R1B1K2R w KQkq - 5 9,f8e7,973,931
r2qk2r/ppp1bpQp/2n2n2/1N1p4/4p3/2N1P3/PPPP1PPP/R1B1K2R b KQkq - 0 9,g5g7,973,931
r2qk1r1/ppp1bpQp/2n2n2/1N1p4/4p3/2N1P3/PPPP1PPP/R1B1K2R w KQq - 1 10,h8g8,973,931
r2qk1r1/ppp1bp1p/2n2n1Q/1N1p4/4p3/2N1P3/PPPP1PPP/R1B1K2R b KQq - 2 10,g7h6,973,931
r2qk1r1/ppp1bp1p/2n4Q/1N1p4/4p1n1/2N1P3/PPPP1PPP/R1B1K2R w KQq - 3 11,f6g4,973,931
r2qk1r1/ppp1bp1p/2n5/1N1p4/4pQn1/2N1P3/PPPP1PPP/R1B1K2R b KQq - 4 11,h6f4,973,931
r2qk1r1/ppp1bp1p/2n5/1N1pn3/4pQ2/2N1P3/PPPP1PPP/R1B1K2R w KQq - 5 12,g4e5,973,931
r2qk1r1/ppp1bp1p/2n5/1N1pn3/3PpQ2/2N1P3/PPP2PPP/R1B1K2R b KQq d3 0 12,d2d4,973,931
r2qk1r1/ppp2p1p/2n5/1N1pn1b1/3PpQ2/2N1P3/PPP2PPP/R1B1K2R w KQq - 1 13,e7g5,973,931
r2qk1r1/ppp2p1p/2n5/1N1pnQb1/3Pp3/2N1P3/PPP2PPP/R1B1K2R b KQq - 2 13,f4f5,973,931
r2qk1r1/ppp2p1p/2n5/1N1p1Qb1/2nPp3/2N1P3/PPP2PPP/R1B1K2R w KQq - 3 14,e5c4,973,931
r2qk1r1/ppp2p1Q/2n5/1N1p2b1/2nPp3/2N1P3/PPP2PPP/R1B1K2R b KQq - 0 14,f5h7,973,931
r2qkr2/ppp2p1Q/2n5/1N1p2b1/2nPp3/2N1P3/PPP2PPP/R1B1K2R w KQq - 1 15,g8f8,973,931
r2qkr2/ppp2p2/2n5/1N1p1Qb1/2nPp3/2N1P3/PPP2PPP/R1B1K2R b KQq - 2 15,h7f5,973,931
r2qkr2/ppp2p2/8/1N1p1Qb1/1nnPp3/2N1P3/PPP2PPP/R1B1K2R w KQq - 3 16,c6b4,973,931
r2qkr2/ppp2p2/8/1N1p1Qb1/1nnPp3/P1N1P3/1PP2PPP/R1B1K2R b KQq - 0 16,a2a3,973,931
r2qkr2/ppp2p2/8/1N1p1Qb1/2nPp3/P1N1P3/1Pn2PPP/R1B1K2R w KQq - 0 17,b4c2,973,931
r2qkr2/ppp2p2/8/1N1p1Qb1/2nPp3/P1N1P3/1Pn1KPPP/R1B4R b q - 1 17,e1e2,973,931
r2qkr2/ppp2p2/8/1N1p1Qb1/2nPp3/P1N1P3/1P2KPPP/n1B4R w q - 0 18,c2a1,973,931
r2qkr2/ppp2p2/8/1N1N1Qb1/2nPp3/P3P3/1P2KPPP/n1B4R b q - 0 18,c3d5,973,931
r2qkr2/ppp1bp2/8/1N1N1Q2/2nPp3/P3P3/1P2KPPP/n1B4R w q - 1 19,g5e7,973,931
r2qkr2/ppN1bp2/8/1N3Q2/2nPp3/P3P3/1P2KPPP/n1B4R b q - 0 19,d5c7,973,931
r3kr2/ppq1bp2/8/1N3Q2/2nPp3/P3P3/1P2KPPP/n1B4R w q - 0 20,d8c7,973,931
r3kr2/ppN1bp2/8/5Q2/2nPp3/P3P3/1P2KPPP/n1B4R b q - 0 20,b5c7,973,931
r2k1r2/ppN1bp2/8/5Q2/2nPp3/P3P3/1P2KPPP/n1B4R w - - 1 21,e8d8,973,931
N2k1r2/pp2bp2/8/5Q2/2nPp3/P3P3/1P2KPPP/n1B4R b - - 0 21,c7a8,973,931
N2k1r2/pp2bp2/8/5Q2/2nPp3/Pn2P3/1P2KPPP/2B4R w - - 1 22,a1b3,973,931
N2k1r2/pp2bp2/8/3Q4/2nPp3/Pn2P3/1P2KPPP/2B4R b - - 2 22,f5d5,973,931
N2k1r2/pp3p2/3b4/3Q4/2nPp3/Pn2P3/1P2KPPP/2B4R w - - 3 23,e7d6,973,931
N2k1r2/pp3p2/3b4/8/2QPp3/Pn2P3/1P2KPPP/2B4R b - - 0 23,d5c4,973,931
N2k1r2/pp3p2/3b4/8/2QPp3/P3P3/1P2KPPP/2n4R w - - 0 24,b3c1,973,931
N2k1r2/pp3p2/3b4/8/2QPp3/P3P3/1P2KPPP/2R5 b - - 0 24,h1c1,973,931
N4r2/pp2kp2/3b4/8/2QPp3/P3P3/1P2KPPP/2R5 w - - 1 25,d8e7,973,931
